chain_id,source_file,symbolic_checker_verdict,included_in_pool,exclusion_reason
gen9ou-2310925095_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310944696_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310944696_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310944696_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310944696_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2310944696_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310944696_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960364_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960364_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960364_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960364_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2310960364_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960364_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960957_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960957_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960957_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960957_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2310960957_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310960957_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2310961785_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2310961785_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310961785_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2310961785_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310961785_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310961785_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2310974893_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2310974893_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2310974893_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2311060512_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311060512_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311060512_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311060512_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311060512_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311060512_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2311314676_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311314676_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311314676_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311314676_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311314676_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311314676_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311431480_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311431480_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311431480_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311431480_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311431480_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311431480_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311451193_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311451193_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311451193_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311451193_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311451193_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311451193_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311460562_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311498436_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311498436_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311498436_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311498436_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2311498436_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311498436_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311504468_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311504468_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311504468_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311504468_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311504468_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311504468_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311570930_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2311570930_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2311570930_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2311570930_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2311570930_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2311570930_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311615235_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2311615235_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311615235_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311615235_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311615235_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311615235_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2311622603_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311622603_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311622603_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311622603_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311622603_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311622603_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311984652_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311984652_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311984652_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2311984652_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311984652_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2311984652_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312002915_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312084121_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312084121_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2312084121_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312084121_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312084121_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312084121_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312223683_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312339600_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312339600_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312339600_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312339600_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312339600_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312339600_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312450816_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312450816_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312450816_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2312450816_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312450816_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312450816_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312515497_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312515497_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312515497_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312515497_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312515497_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312515497_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2312581515_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312581515_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2312581515_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312581515_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312581515_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312581515_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312688031_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312688031_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312688031_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312688031_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312688031_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312688031_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312691186_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312691186_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312691186_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312691186_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312691186_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312691186_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312721230_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312721230_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312721230_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312721230_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312721230_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312721230_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312776681_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312939660_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312939660_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312939660_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312939660_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312939660_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312939660_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312966572_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312966572_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312966572_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312966572_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312966572_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312966572_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312974284_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2312974284_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312974284_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2312974284_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312974284_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312974284_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2312984856_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312984856_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2312984856_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2312984856_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312984856_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2312984856_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2312999682_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2312999682_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312999682_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312999682_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2312999682_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2312999682_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313020074_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313128190_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2313128190_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313128190_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313128190_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313128190_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313128190_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313285905_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313329886_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313329886_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313329886_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313329886_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313329886_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313329886_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313331525_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313331525_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313331525_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313331525_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313331525_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313331525_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313343705_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313351267_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2313351267_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313351267_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313351267_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313351267_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313351267_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313352074_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2313352074_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313352074_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313352074_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:double_availability
gen9ou-2313352074_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313352074_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313359460_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313359460_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313359460_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313359460_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2313359460_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313359460_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313416826_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313416826_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313416826_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313416826_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313416826_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313416826_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313444681_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2313444681_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2313444681_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2313444681_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2313444681_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2313444681_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2313489550_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313489550_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313489550_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313489550_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313489550_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313489550_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2313494927_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313494927_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2313494927_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313494927_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2313494927_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313494927_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313510098_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313510098_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313510098_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313510098_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313510098_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313510098_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313515744_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2313515744_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313515744_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313515744_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313515744_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313515744_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2313535823_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
